"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"51","63563473556","Gazeta Wyborcza","Tusk da³ do zrozumienia, ¿e Unia wcale nie zatrzaskuje drzwi przed Londynem.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-22T13:44:00+0000","link","http://wyborcza.pl/7,75399,21993947,donald-tusk-cytuje-johna-lennona-w-przeslaniu-dla-brytyjczykow.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155005197563557",,140,10,14
"52","63563473556","Gazeta Wyborcza","Katarzyna W³odkowska jest w sta³ym kontakcie z Ew¹,
Wasz - Czytelników - odzew po poniedzia³kowym reporta¿u by³ niesamowity. Setki maili, komentarzy, s³ów wsparcia.

Reporta¿ z Du¿y Format o historii Ewy mo¿ecie przeczytaæ tutaj: http://bit.ly/2tHVRE4.
A tutaj informacja o wyroku na oprawcê Ewy: http://wybr.cz/wyrok","2017-06-22T13:00:00+0000","photo","https://www.facebook.com/wyborcza/photos/a.125969573556.104953.63563473556/10155005064848557/?type=3","63563473556_10155005064848557",,986,46,57
"53","63563473556","Gazeta Wyborcza","Nie wolno odPUSZCZAæ.

Dlatego codziennie na http://wyborcza.pl piszemy i robimy wideo o walce o Puszczê Bia³owiesk¹.","2017-06-22T12:35:43+0000","photo","https://www.facebook.com/wyborcza/photos/a.10150638058168557.394517.63563473556/10155005128348557/?type=3","63563473556_10155005128808557","Gazeta Wyborcza updated their cover photo.",51,2,7
"54","63563473556","Gazeta Wyborcza","- To jest koniecznoœæ, ¿eby ludzie chorzy mogli w tym kraju naprawdê siê leczyæ - mówi³ tu¿ przed g³osowaniem Piotr Liroy-Marzec, który po raz kolejny zwróci³ siê do PiS, by przemyœla³ pomys³ uprawy narodowej marihuany do celów medycznych.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-22T12:27:00+0000","link","http://wyborcza.pl/7,75398,21992690,sejm-wyrazil-zgode-na-medyczna-marihuane-przeciw-tylko-kempa.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155005032188557",,277,19,39
"55","63563473556","Gazeta Wyborcza","W jednej z sieci rezygnuje nawet 700 osób tygodniowo. Jaka jest przysz³oœæ wed³ug dostawców p³atnej telewizji?

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-22T11:44:00+0000","link","http://wyborcza.pl/7,155287,21992449,abonament-rtv-i-lament-kablowek-w-sejmie-co-sie-stanie-gdy.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004918938557",,110,18,25
"56","63563473556","Gazeta Wyborcza","Nie odmawiaj¹, gdy w pracy ktoœ czêstuje ciastem. Widujesz ich nad pizz¹ czy z porcj¹ lodów. Uwa¿asz, ¿e maj¹ specjalne geny. Albo stosuj¹ dietê, gdy nikt nie patrzy. Bo niby dlaczego jedz¹, a s¹ szczupli?","2017-06-22T10:59:00+0000","link","http://wyborcza.pl/TylkoZdrowie/7,137474,21988614,sekrety-szczuplych-ludzi.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004816283557",,494,63,137
"57","63563473556","Gazeta Wyborcza","""Im bardziej siê starza³a, im bardziej zasycha³a i siê zmniejsza³a, i robi³a siê tak¹ drobink¹, tym bardziej j¹ kocha³em. A najbardziej na samym koñcu, kiedy ju¿ mia³a buŸkê zmêczon¹ ¿yciem"".

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-22T10:13:00+0000","link","http://www.wysokieobcasy.pl/wysokie-obcasy/7,150462,21986717,wojciech-karolak-o-marii-czubaszek-spelnily-sie-moje-wszystkie.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004866933557",,1103,28,201
"58","63563473556","Gazeta Wyborcza","Buduje piêtrowe pochwa³y geniuszu prezesa w nadziei, ¿e uda mu siê go ukontentowaæ lub rozweseliæ. Mówi o nim, ¿e jest jednym z trzech najwybitniejszych œwiatowych polityków, obok Pi³sudskiego i Franco.

 — Products shown: Kwartalny Pakiet Wyborcza.","2017-06-22T09:29:00+0000","link","http://wyborcza.pl/7,75398,21987522,wachmistrz-soroka-pisznamiona-i-pietno-czegos-dziwnego.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004734743557",,8,17,6
"59","63563473556","Gazeta Wyborcza","Nasi dziennikarze wybrali siê na bazarek w Hajnówce, aby tam dowiedzieæ siê, co mieszkañcy myœl¹ o wycince drzew w Puszczy Bia³owieskiej. Ju¿ po pierwszych pytaniach da³o siê odczuæ bardzo napiêt¹ atmosferê. Zdania mieszkañców s¹ mocno podzielone.
Po wiêcej wideo z Puszczy i okolic zapraszamy na Przystanek Puszcza: http://wyborcza.pl/0,159118.html","2017-06-22T08:51:41+0000","video","https://www.facebook.com/wyborcza/videos/10155004772048557/","63563473556_10155004772048557",,294,98,366
"60","63563473556","Gazeta Wyborcza","Ahmed - czeczeñski uchodŸca - chcia³, by jego dzieci ¿y³y miêdzy polskimi. I ¿eby ¿ona wysz³a z domu, pozna³a kole¿anki. Ale nie uda³o siê. 
– To paskudztwo, co im zrobiono – mówi¹ s¹siadki.

 — Products shown: Kwartalny Pakiet Wyborcza.","2017-06-22T08:23:00+0000","link","http://wyborcza.pl/7,75398,21991046,szkolny-white-power-w-lodzi-obelgi-na-murach-leb-swini-na.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004722958557",,115,161,148
"61","63563473556","Gazeta Wyborcza","Fikcyjne oferty pracy dla nauczycieli, jakie widniej¹ na stronie prowadzonej przez Ma³opolskie Kuratorium Oœwiaty, to – ¿eby zacytowaæ Jaros³awa Kaczyñskiego – ""skandal niebywa³y"".

 — Products shown: Kwartalny Pakiet Wyborcza.","2017-06-22T07:36:00+0000","link","http://wyborcza.pl/7,75968,21990559,nauczyciela-nie-zatrudnie.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004622718557",,53,9,59
"62","63563473556","Gazeta Wyborcza","Lato przysz³o.","2017-06-22T06:50:20+0000","link","http://wyborcza.pl/duzyformat/5,127290,15010237.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004564418557",,158,7,33
"63","63563473556","Gazeta Wyborcza","Rozszerzenie wpisu na ca³¹ puszczê w 2014 roku przygotowywane by³o wczeœniej przez tzw. komitet steruj¹cy obiektu. W jego sk³adzie znaleŸli siê zaufani leœnicy ministra - komentuje Dr hab. Przemys³aw Chylarecki z PAN.","2017-06-22T05:54:00+0000","link","http://wyborcza.pl/7,75398,21991104,szyszko-sklada-donos-za-puszcze-bialowieska-na-swoich.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155004429983557",,56,44,43
"64","63563473556","Gazeta Wyborcza","Œwietna akcja! A w dodatku wolontariusze spróbuj¹ pobiæ rekord Guinnessa.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-22T05:13:00+0000","link","http://krakow.wyborcza.pl/krakow/7,44425,21989921,akcja-czyste-tatry-tysiace-wolontariuszy-bedzie-sprzatac-gory.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002529023557",,80,3,3
"65","63563473556","Gazeta Wyborcza","Felis silvestris lybica - poznajcie matkê wszystkich kotów.","2017-06-22T04:22:00+0000","link","http://wyborcza.pl/7,75400,21985274,z-pola-na-kanape-czyli-jak-udomowiono-kota.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002508928557",,215,8,39
"66","63563473556","Gazeta Wyborcza","Emmanuel Macron ju¿ podczas prezydenckiej kampanii uderza³ w przepisy UE o 'pracownikach delegowanych'. Ostro ocenia je tak¿e w wywiadzie dla 'Wyborczej'.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T22:05:00+0000","link","http://wyborcza.pl/7,75399,21991210,po-slowach-macrona-polski-kierowca-straszy-francuzow.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155003084903557",,45,17,2
"67","63563473556","Gazeta Wyborcza","Typowy w³os z mêskiej brody ma twardoœæ miedzianego drutu, z kolei skóra twarzy jest wyj¹tkowo miêkka, elastyczna, pe³no w niej wra¿liwych zakoñczeñ nerwowych i drobnych naczyñ krwionoœnych.Jak dziabn¹æ jedno, nie uszkadzaj¹c drugiego? To te¿ nie lada wyzwanie.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T21:29:00+0000","link","http://wyborcza.pl/7,75400,21987774,wlos-na-ostrzu-noza.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155003077553557",,6,3,0
"68","63563473556","Gazeta Wyborcza","Dlaczego terroryœci w Europie postanowili zamordowaæ jak najwiêksz¹ liczbê ludzi – nieumundurowanych i nieuzbrojonych. Co chc¹ nam pokazaæ?

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T20:41:00+0000","link","http://wyborcza.pl/7,75968,21989542,badzmy-solidarni-inaczej-zginiemy-swiat-wedlug-zizka.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155003072973557",,30,16,11
"69","63563473556","Gazeta Wyborcza","Ceny mieszkañ maj¹cych od dwóch do trzech pokoi zaczynaj¹ siê od 1,6 mln funtów. W kompleksie znajduje siê równie¿ basen, sauna, prywatne kino oraz ca³odobowa obs³uga konsjer¿a.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T20:03:00+0000","link","http://wyborcza.pl/7,75399,21991248,pogorzelcy-z-londynskiego-grenfell-tower-trafia-do-jednego-z.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155003059133557",,78,18,4
"70","63563473556","Gazeta Wyborcza","Jedyny aktor z trzema Oscarami za najlepsz¹ rolê pierwszoplanow¹ - za 'Moj¹ lew¹ stopê' (1989), 'A¿ poleje siê krew' (2007) i 'Lincolna' (2012) - zdecydowa³ siê odejœæ od grania na dobre.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T19:27:01+0000","link","http://wyborcza.pl/7,75410,21991255,daniel-day-lewis-idzie-na-aktorska-emeryture-niezastapiony.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155003050213557",,15,3,5
"71","63563473556","Gazeta Wyborcza","PiS ma nadziejê, ¿e Amber Gold pogr¹¿y Donalda Tuska. Ale nie wszystko z³oto, co siê œwieci. Na razie pos³owie PiS powinni œwieciæ oczami.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T18:44:00+0000","link","http://wyborcza.pl/7,75398,21991157,komisja-sejmowa-amber-gold-jak-pis-chcial-tuska-tuskiem-zalatwic.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002981228557",,51,23,13
"72","63563473556","Gazeta Wyborcza","Tu nie chodzi o znalezienie prawdy, chodzi o znalezienie prawdy wygodnej politycznie do jakichœ celów - mówi w Temacie Dnia W³odzimierz Cimoszewicz o komisji œledczej w sprawie Amber Gold.","2017-06-21T17:56:18+0000","link","http://wyborcza.pl/10,82983,21990909,glowna-zwierzyna-lowna-jest-donald-tusk-w-cimoszewicz-o-przesluchaniu.htmlhttp://wyborcza.pl/10,82983,21990909,glowna-zwierzyna-lowna-jest-donald-tusk-w-cimoszewicz-o-przesluchaniu.html","63563473556_10155002918618557",,139,16,14
"73","63563473556","Gazeta Wyborcza","Ju¿ w kampanii wyborczej Macron stawia³ Victora Obrana i Jaros³awa Kaczyñskiego w jednym rzêdzie z W³adimirem Putinem. 

Na spotkaniu z dziennikarzami europejskich gazet, wœród których by³ nasz paryski korespondent Piotr Moszyñski, nowy prezydent Francji wyst¹pi³ z mocnym przes³aniem do rz¹dów Polski i Wêgier, zarzucaj¹c im zdradê Europy.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T17:15:57+0000","link","http://wyborcza.pl/7,75399,21990918,prezydent-macron-w-wywiadzie-dla-wyborczej-europa-nie-jest.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002831873557",,790,71,97
"74","63563473556","Gazeta Wyborcza","UNESCO w Bia³owie¿y","2017-06-21T16:42:18+0000","video","https://www.facebook.com/wyborcza/videos/10155002754033557/","63563473556_10155002754033557","Gazeta Wyborcza was live.",485,91,111
"75","63563473556","Gazeta Wyborcza","Pose³ ze Œl¹ska, zaufany wspó³pracownik prezesa, zas³yn¹³ z jednego gestu: faka. Poza tym jest chodz¹c¹ kultur¹ i patriotyzmem. Sk¹d wiêc ten fak?

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T16:03:37+0000","link","http://wyborcza.pl/7,75398,21988253,srodkowy-palec-posla-pyzika-co-odbilo-grzecznemu-sredniakowi.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002669993557",,3,7,1
"76","63563473556","Gazeta Wyborcza","""The Guardian"" zarzuci³ córce Trumpa fakt, który stoi w sprzecznoœci z z jej deklarowanym feminizmem i wspieraniem przedsiêbiorczoœci kobiet. #OsiemDziewiêæ","2017-06-21T15:25:00+0000","link","http://wyborcza.pl/osiemdziewiec/7,159012,21989826,farbowana-feministka-ivanka-trump.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002557618557",,25,16,4
"77","63563473556","Gazeta Wyborcza","Przecieracie oczy ze zdumienia? Niepotrzebnie. Dobrze widzicie!

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T14:42:18+0000","link","http://wyborcza.pl/7,75398,21989424,szyszko-puszcza-bialowieska-bezprawnie-wpisana-na-liste-unesco.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002487183557",,79,147,97
"78","63563473556","Gazeta Wyborcza","Co ³¹czy Jackie Kennedy Onassis, Michelle Pfeiffer i Lizê Minnelli?","2017-06-21T13:58:41+0000","link","http://wyborcza.pl/TylkoZdrowie/7,137474,21958983,oczy-szeroko-rozstawione-wada-ktora-lubimy.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002380738557",,44,15,3
"79","63563473556","Gazeta Wyborcza","Zrozumieæ brexit. Jak skoñczy siê geopolityczna rozprawa rozwodowa? Oto cztery scenariusze wyjœcia Wlk. Brytanii z UE.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T13:10:21+0000","link","http://wyborcza.pl/7,75399,21988724,brexit-twardy-miekki-brudny-czy-falszywy.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002184883557",,9,2,3
"80","63563473556","Gazeta Wyborcza","Nietypowe przemówienie El¿biety II. Ostatni raz taki ograniczony ceremonia³ mia³ miejsce w 1974 r.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T12:17:40+0000","link","http://wyborcza.pl/7,75399,21988679,elzbieta-ii-przedstawila-dzis-plany-brytyjskiego-rzadu-skad.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155002065463557",,37,4,3
"81","63563473556","Gazeta Wyborcza","""Kiedy Slash wychodzi³ na brzeg sceny i œrednio w co trzecim utworze, ca³kiem na powa¿nie, gra³ niekoñcz¹ce siê solówki na gitarze opartej na udzie, budzi³ bardziej œmiech ni¿ szacunek.""","2017-06-21T11:38:34+0000","link","http://trojmiasto.wyborcza.pl/trojmiasto/7,35611,21986477,guns-n-roses-w-gdansku-nie-zauwazyli-ze-swiat-sie-zmienil.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001987693557",,289,385,46
"82","63563473556","Gazeta Wyborcza","Niebawem rozpoczynaj¹ siê kolejne poszukiwania ""z³otego poci¹gu"". Tym razem odkrywcy nie chc¹ na miejscu dziennikarzy.

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-21T10:53:15+0000","link","http://wroclaw.wyborcza.pl/wroclaw/7,35771,21987649,zloty-pociag-wkrotce-rusza-kolejne-poszukiwania.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001913958557",,14,6,4
"83","63563473556","Gazeta Wyborcza","University Rover Challenge to miêdzynarodowy konkurs ³azików marsjañskich. We wtorek sêdziowie przyznali siê do b³êdu podczas liczenia punktów.","2017-06-21T10:01:01+0000","link","http://wroclaw.wyborcza.pl/wroclaw/7,35771,21987483,sedziowie-sie-pomylili-druzyna-z-wroclawia-zajela-drugie-miejsce.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001808978557",,30,0,1
"84","63563473556","Gazeta Wyborcza","""S¹d uzna³, ¿e oskar¿ony, bêd¹c w pe³ni poczytalny, zas³uguje na karê, która na 25 lat wyeliminuje go ze spo³eczeñstwa.""

Wstrz¹saj¹cy reporta¿ o polskim Fritzlu i jego ofiarach przeczytacie tutaj: http://bit.ly/2tHVRE4.","2017-06-21T09:08:31+0000","link","http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21987432,25-lat-wiezienia-dla-polskiego-fritzla-dzialal-ze-szczegolnym.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001736338557",,321,116,34
"85","63563473556","Gazeta Wyborcza","Micha³ Tusk zeznaje przed komisj¹ œledcz¹ badaj¹c¹ aferê Amber Gold. 
Podczas przes³uchania Tuskowi towarzyszy pe³nomocnik - Roman Giertych.
Wiêcej o sprawie przeczytacie tutaj http://bit.ly/2tMA2mW","2017-06-21T08:41:07+0000","video","https://www.facebook.com/wideowyborcza/videos/321413788286865/","63563473556_10155001699148557","Gazeta Wyborcza shared Wideo Wyborcza.pl's live video.",41,20,0
"86","63563473556","Gazeta Wyborcza","Szczegó³y porozumienia miêdzy TVP a opolskim ratuszem s¹ wprawdzie poufne, ale prezydent Opola nie ukrywa³, ¿e jest ono korzystne dla miasta.","2017-06-21T07:39:38+0000","link","http://opole.wyborcza.pl/opole/7,35086,21986983,opole-2017-jaki-interes-miasto-zrobilo-na-festiwalu.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001599223557",,6,8,1
"87","63563473556","Gazeta Wyborcza","""Nie mo¿emy pracowaæ z krajami, które ³ami¹ fundamentalne zasady.""","2017-06-21T07:01:03+0000","link","http://wyborcza.pl/7,75399,21986956,szef-msz-luksemburga-o-sytuacji-w-polsce-to-katastrofa-ojcowie.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001535008557",,676,44,270
"88","63563473556","Gazeta Wyborcza","Przed nami ca³kowite zaæmienie S³oñca, które jednorazowo obejrzy prawdopodobnie najwiêcej ludzi w historii.","2017-06-21T06:24:00+0000","link","http://wyborcza.pl/7,75400,21984002,w-cieniu-ksiezyca.htmlwyborcza.pl/7,75400,21984002,w-cieniu-ksiezyca.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001341093557",,964,41,386
"89","63563473556","Gazeta Wyborcza","Rz¹d utrzymuje, ¿e Polska jest uzale¿niona od wêgla z powodu zdrady przez zachodnich sojuszników na konferencji w Ja³cie.","2017-06-21T05:39:00+0000","link","http://wyborcza.pl/7,155287,21982633,nowy-bol-glowy-polskiego-rzadu-oze-tanieja-szybciej-niz-ktokolwiek.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155001265658557",,282,43,70
"90","63563473556","Gazeta Wyborcza","- Mówicie, ¿e jesteœcie patriotami. Wiêc co siê takiego sta³o, ¿e nie jesteœcie za uprawami narodowymi? - pyta³ podczas debaty nad projektem ustawy o medycznej marihuanie Piotr Liroy-Marzec.","2017-06-21T04:55:00+0000","link","http://wyborcza.pl/7,75398,21986283,marihuana-w-sejmie-pis-wywrocil-zalozenia-ustawy-w-takich.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155000036343557",,50,6,8
"91","63563473556","Gazeta Wyborcza","Brawo!
""Deklaracja wynik³a z zamanifestowania sprzeciwu wobec polityków, którzy rz¹dz¹ naszym krajem i sk³ócaj¹ nas Polaków.""","2017-06-21T04:22:00+0000","link","http://czestochowa.wyborcza.pl/czestochowa/7,48725,21983542,radny-z-czestochowy-chce-przyjac-syryjskich-uchodzcow-napisal.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155000276383557",,464,47,24
"92","63563473556","Gazeta Wyborcza","Czy noc to najlepszy moment na dyskusjê o reformie edukacji? 
Widocznie tak. Opisuje j¹ Justyna Suchecka.
Pos³owie opozycji najczêœciej cytuj¹ nieobecnego w Sejmie Jaros³awa Kaczyñskiego. Chodzi o jego s³owa z 2013 r., gdy rz¹d PO-PSL odrzuca³ inny wniosek o referendum edukacyjne - to w sprawie szeœciolatków.

- Dosz³o do kolejnego wydarzenia, które pokazuje, ¿e w naszym kraju demokracja jest traktowana w sposób szczególny - mówi³ wtedy Kaczyñski.","2017-06-20T22:10:59+0000","link","http://wyborcza.pl/relacje/14,126862,21986054.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155000498218557",,27,6,25
"93","63563473556","Gazeta Wyborcza","Edward St Aubyn wychowywa³ siê w bogatej rodzinie, ale nie mia³ ³atwego ¿ycia. Gwa³ty, przemoc, uzale¿nienia.
- Zrozumia³em, jaki mam wybór: opowiedzenie prawdy albo œmieræ - mówi pisarz. Jego ksi¹¿ki s¹ o Patricku Melrose s¹ bestsellerami.","2017-06-20T21:33:00+0000","link","http://multimedia.wyborcza.pl/PatrickMelrose/?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154999668243557",,26,0,6
"94","63563473556","Gazeta Wyborcza","Napiszê bez ogródek - ewentualne na³o¿enie kar na Polskê przez Komisjê Europejsk¹ uwa¿am za rzecz oburzaj¹c¹ i karygodn¹. Co wiêcej - za obra¿aj¹c¹ mnie jako obywatela, Polaka, patriotê i zwyczajnie cz³owieka - napisa³ Czytelnik.","2017-06-20T20:47:00+0000","link","http://wyborcza.pl/7,95891,21970381,kilka-slow-protestu-w-sprawie-unijnych-kar-dla-polski.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154998696428557",,764,71,93
"95","63563473556","Gazeta Wyborcza","Policja ""unieszkodliwi³a"" napastnika. Mia³ na sobie ³adunki wybuchowe.","2017-06-20T19:50:27+0000","link","http://wyborcza.pl/7,75399,21986424,bruksela-eksplozja-w-poblizu-dworca-centralnego.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10155000012413557",,31,14,4
"96","63563473556","Gazeta Wyborcza","Czy bêdzie referendum ws. reformy edukacji. Trwa debata na ten temat w Sejmie. Ale nim siê zaczê³a, ju¿ by³o gor¹co. Zapraszamy na relacjê na ¿ywo prowadzon¹ przez Justyna Suchecka

 — Products shown: Czytaj promocyjnie przez 3 m-ce and Czytaj przez 6 m-cy w cenie 3.","2017-06-20T19:24:46+0000","link","http://wyborcza.pl/14,75248,21986054.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154999914713557",,33,6,18
"97","63563473556","Gazeta Wyborcza","- Je¿eli ktoœ zapyta o mê¿a, mówiê wprost. Jest nim Jezus Chrystus.

Anna by³a najm³odsz¹ dziewic¹ konsekrowan¹ w archidiecezji lubelskiej.

Przypominamy reporta¿ Du¿ego Formatu.","2017-06-20T18:45:30+0000","link","http://wyborcza.pl/duzyformat/1,127290,5089477.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154987658658557",,91,178,26
"98","63563473556","Gazeta Wyborcza","Kultura dla Puszczy - na nadwiœlañskich bulwarach trwa koncert artystów, którzy nie zgadzaj¹ siê na wycinkê Puszczy Bia³owieskiej.
Wiêcej pisze o tym koncercie Robert Sankowski: http://wybr.cz/koncert-puszcza 
#kulturadlapuszczy #puszcza #nieodpuszczam #greenpeacepolska #broniepuszczyprzedwycinka #calapuszczaparkiemnarodowym #bialowieza","2017-06-20T17:58:37+0000","video","https://www.facebook.com/wyborcza/videos/10154999711418557/","63563473556_10154999711418557","Gazeta Wyborcza was live — at Plac Zabaw.",971,188,296
"99","63563473556","Gazeta Wyborcza","W tej skoordynowanej ustawce ka¿dy odgrywa swoj¹ rolê: minister sprawiedliwoœci, prezydent, wiêkszoœæ parlamentarna i pseudoTrybuna³.…

 — Products shown: Kwartalny Pakiet Wyborcza and Kwartalny Pakiet Wyborcza Premium.","2017-06-20T17:29:17+0000","link","http://wyborcza.pl/7,75968,21985217,prof-sadurski-pseudo-wyrok-trybunalu-w-sprawie-krs-to-prymitywna.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154999656038557",,111,14,46
"100","63563473556","Gazeta Wyborcza","Czy to pocz¹tek drogowej kampanii wyborczej?","2017-06-20T16:31:24+0000","link","http://wyborcza.pl/7,155287,21984652,rzad-dolozyl-28-mld-zl-na-budowe-drog-krajowych.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza","63563473556_10154999532628557",,46,29,3
